,0
0,-1.1261850297040816
0,-2.2705627447941117
0,-1.6728999443966441
0,-3.0300196569581144
0,-1.8824374290154011
0,-3.0976123881523563
0,-1.8506246746960793
0,-1.411970827870379
0,-2.4255247921674674
0,-2.7468523027976537
0,-2.111699151452698
0,-1.9419244605911572
0,-1.3863652212187414
0,-1.9704498468138354
0,-2.0453454012532637
0,-1.8348580073948992
0,-3.0736915211065203
0,-1.5998795575590166
0,-2.4609740375681866
0,-2.033258453944817
0,-3.1823195764043097
0,-2.0958432131713516
0,-1.450218087088708
0,-2.56982102742616
0,-2.087371810864863
0,-1.2040321258173716
0,-2.0369058628565457
0,-2.1500624391858145
0,-2.471756935722223
0,-1.8398483670728778
0,-1.7126851606921676
0,-1.2788469827341935
0,-2.2494420730003744
0,-1.2573044291812752
0,-2.257581904454307
0,-1.7846849756495318
0,-1.2039752885872574
0,-2.508785328474708
0,-2.0931752077954915
0,-2.8190208999209356
0,-1.2600685514142496
0,-2.0945086132803885
0,-2.029853006715413
0,-1.8023279919892945
0,-2.1393492122866014
0,-1.7888255534069721
0,-1.3953794953559475
0,-1.932438530880627
0,-2.2451752206291844
0,-2.5130137403956097
0,-1.1007252601561233
0,-2.1562053413947013
0,-1.8063781213142465
0,-1.2665890079738558
0,-2.131107042666488
0,-2.449126317523867
0,-1.573129549329453
0,-1.93588929962074
0,-1.7570440182281164
0,-1.858502145441149
0,-1.8330610746673912
0,-2.1962735637969253
0,-2.8059531707679484
0,-2.307811370552487
0,-1.7475200018024926
0,-2.2173652936354684
0,-2.084887567263728
0,-1.745885116949067
0,-1.9995921896336233
0,-1.224025723435444
0,-1.8831385691776297
0,-2.5022199615720075
0,-2.157630331347717
0,-1.8648242506207775
0,-2.4626418149830616
0,-2.204812995314016
0,-1.163771381542113
0,-1.0702136627816432
0,-2.337602251410646
0,-1.6335564325737968
0,-1.6124801668085929
0,-1.8006154165489032
0,-2.3412659837054646
0,-1.9265143687522328
0,-1.6777673523377918
0,-2.667487564681792
0,-1.8442248675805082
0,-2.013415480367264
0,-1.3323105679095022
0,-2.3247147653608025
0,-2.6047143010743055
0,-1.9702188896678015
0,-1.8427966684957944
0,-2.976749689933084
0,-2.190018509998133
0,-2.5000033939583624
0,-2.459859957341886
0,-1.0720989153749927
0,-2.7024631274688953
0,-1.554330673501891
0,-2.0019598283327746
0,-2.5051471826874447
0,-1.6673065618504428
0,-2.2848065236551207
0,-2.2663658972350915
0,-2.309370040893421
0,-2.1435418540921254
0,-1.5110695322610797
0,-2.7300466815265514
0,-2.7155901528078177
0,-1.4129214380650317
0,-2.25009519704145
0,-1.2789734034992009
0,-2.1036797042640156
0,-1.1952966960696185
0,-2.023424621521099
0,-2.0609915463473345
0,-2.184587330560382
0,-1.8317661442402384
0,-2.7051814472072175
0,-1.3754430479207986
0,-1.5176329396136816
0,-1.9540010974167752
0,-1.852708997082969
0,-2.406645641311285
0,-2.075239262547921
0,-1.964247090549264
0,-1.7826270855467348
0,-2.3934407664352877
0,-2.5933473312146984
0,-1.4859375326397755
0,-1.9823313981470665
0,-1.3745057009181416
0,-2.3687579753325854
0,-1.7656071831320865
0,-1.804641115592522
0,-2.0643430390935773
0,-1.4244122988132515
0,-2.1598472617844084
0,-1.3327370343930338
0,-1.8754836669699853
0,-2.0225273661701286
0,-2.7734162535334366
0,-2.3722769339319325
0,-2.177849208697193
0,-2.0473420155953646
0,-1.132129945246733
0,-1.6283889205249258
0,-2.2046141728745345
0,-1.751324083311124
0,-2.5909998784175627
0,-2.024446637261646
0,-2.4489631042832705
0,-1.427892883018753
0,-2.0013915399516358
0,-1.9657771537222548
0,-2.2199589001104996
0,-2.5572556825207706
0,-1.898430410616568
0,-2.9766252336467622
0,-2.080104922806622
0,-1.2133700884507337
0,-1.0855329855731348
0,-1.9220328569281773
0,-1.8247405777554762
0,-1.7681215832224384
0,-2.9719267116503314
0,-1.8915286220220777
0,-2.1649479360963584
0,-1.3576338115825182
0,-1.0656030863144752
0,-1.963841629491764
0,-1.6986669348495282
0,-2.2259393587638208
0,-2.047825003382262
0,-2.0807671154977117
0,-1.5535804880491784
0,-2.026971914124843
0,-1.7787112234943105
0,-3.4334632055665737
0,-2.0772582248063336
0,-2.2590874279696695
0,-1.5417052896278902
0,-2.1148658220155556
0,-2.6969568096370806
0,-2.198888171850578
0,-2.1043605188785395
0,-2.35764906544874
0,-1.9376568768673323
0,-1.6485318233435873
0,-1.4268648524475451
0,-3.5466460048474806
0,-1.5907841516834282
0,-2.0053059759649385
0,-2.0511491458512596
0,-1.2533983844393437
0,-3.1690509803819866
0,-2.0344936236963336
0,-2.196337741493861
0,-2.3907497076846016
0,-2.0687689647112335
0,-2.679758004894086
0,-2.2807552013531827
0,-2.532738583519125
0,-1.9449581953454722
0,-2.393216361874077
0,-2.630236578256675
0,-2.0445428124115717
0,-2.173926446626162
0,-2.693533083093924
0,-2.0212261293861533
0,-2.553281402010406
0,-2.332531570612442
0,-1.207675582496121
0,-1.2000811467536268
0,-2.0828618596327226
0,-2.667275139514569
0,-2.48997234180072
0,-1.5955204055299994
0,-1.9416508504775474
0,-2.0424259078004736
0,-2.646846062439024
0,-2.0203520899981617
0,-1.9728941441359031
0,-2.4867435698691636
0,-1.319571828873638
0,-1.9664343731289307
0,-2.632947870948521
0,-2.0275666715558285
0,-1.4167892879749733
0,-1.3034788499637
0,-2.2594033851431954
0,-2.2747848142678406
0,-2.4777001569590347
0,-2.172906441432675
0,-2.7765995565181614
0,-1.2108911199998473
0,-2.3827868433661883
0,-2.355277228313279
0,-1.8973961009366702
0,-1.744453327461791
0,-2.225247317113652
0,-1.8234637113757046
0,-1.5319240508865888
0,-1.9262332047806434
0,-2.1583006028171408
0,-2.2513508312434998
0,-2.20507846982779
0,-1.7501346596789618
0,-2.1501722370039698
0,-2.5275848430691004
0,-2.982430448124351
0,-1.6776668277184748
0,-2.399418933865409
0,-1.8389719280116523
0,-2.6558398387709454
0,-1.4277674904817999
0,-1.1060578125186349
0,-2.192428892173494
0,-2.3262562215302744
0,-2.3450241507726908
0,-2.0022975636132707
0,-2.5356782904663038
0,-2.2071143446376245
0,-1.1828646001974312
0,-1.941739501547904
0,-1.3715033513584534
0,-2.024751948915944
0,-2.349490258729773
0,-2.341068070153595
0,-2.104636654339059
0,-1.3132450014291792
0,-2.118581520901839
0,-1.8172642650135409
0,-2.4833073695768464
0,-1.9418170766361609
0,-2.6194715404331124
0,-1.1032917198787568
0,-1.6674930845424307
0,-2.521819579494576
0,-1.1497784041592778
0,-2.318378354052386
0,-2.293759851117382
0,-1.7597003454425055
0,-2.220394804543996
0,-2.0754369709171483
0,-1.8711387887925937
0,-1.598025175473019
0,-2.372180595670706
0,-2.256678389217693
0,-2.046613593964209
0,-2.5667588590754518
0,-1.2047653539454455
0,-2.125637526510332
0,-2.085729264362551
0,-2.099672418262965
0,-1.3821630649603636
0,-1.338956056401009
0,-2.10222159453462
0,-1.9564290087548273
0,-1.7042905499746053
0,-2.746864723997085
0,-2.49004356894615
0,-1.1055583481712712
0,-2.4001395804833274
0,-2.146380928268583
0,-2.492957198061014
0,-1.651731631194424
0,-2.1617970682518965
0,-2.054788460898245
0,-2.3260970285504157
0,-1.328620153712412
0,-1.8257722219883104
0,-1.5974942775219714
0,-2.9902355840319728
0,-2.130593218834569
0,-1.941031255004206
0,-2.9244312760241726
0,-1.134263581657886
0,-2.3367266021687785
0,-2.356981603220664
0,-1.8040730688871598
0,-1.60768369186785
0,-2.9258491510676095
0,-1.9898626810494753
0,-2.3191700831389244
0,-1.8865444182880862
0,-2.268614693200411
0,-2.4886056313026663
0,-2.0457903646506854
0,-2.094866174769486
0,-1.5523059486027615
0,-2.195330096621477
0,-2.1371787883938587
0,-1.8500053334695656
0,-1.502353245913219
0,-2.74512410974658
0,-2.739085739558253
0,-1.284802761034854
0,-1.3355157747107682
0,-2.049640579108706
0,-2.1761337155647555
0,-2.263056828034593
0,-1.2587446635886284
0,-2.6202300529542093
0,-2.229533720020577
0,-1.8948930920603693
0,-2.5570676789930946
0,-2.015576322352743
0,-1.6302106982881168
0,-2.366014383136758
0,-1.528571255747289
0,-2.023732289253182
0,-2.2664885833544774
0,-1.7773204426934222
0,-1.483222301886139
0,-1.3349994388468773
0,-2.528093279241164
0,-3.4309279923412737
0,-2.0590426672973807
0,-2.7984852619564093
0,-2.0807584528032836
0,-2.078854210333965
0,-1.3954509030361966
0,-1.9205987560650113
0,-2.105609280608217
0,-1.922292380649102
0,-1.598410327616849
0,-1.4206013156083732
0,-2.157571066370986
0,-1.788317313875271
0,-2.2524576021753986
0,-1.2220652776595398
0,-2.307898343556228
0,-2.128182728152608
0,-2.1775139537082477
0,-2.208548402411506
0,-1.4471425577460177
0,-2.939206454546474
0,-2.2709624594830813
0,-2.4661277710568843
0,-2.3426142187412204
0,-1.305294945635927
0,-1.6528633559595867
0,-2.24974635562517
0,-1.9067680187405582
0,-1.7431221513381512
0,-2.6077940300074576
0,-3.1538284408854556
0,-1.2213212333328276
0,-1.3862678952058325
0,-1.8910545555212581
0,-2.996737733873938
0,-2.0383743113221438
0,-1.3592911220415527
0,-2.7865810655679057
0,-1.9778215943767332
0,-2.0796753260985876
0,-2.701926882565207
0,-2.527556102434375
0,-1.3300849527976168
0,-1.9640832413953895
0,-2.6371462716490996
0,-2.099644519021308
0,-2.387469955748632
0,-2.302341984954029
0,-1.5311011053730617
0,-1.4797716238640284
0,-1.7099347221525893
0,-1.415466265373714
0,-2.1825673795195435
0,-2.3241664581696013
0,-2.1083060301527357
0,-2.0128250578069586
0,-2.0303468717016777
0,-2.4284979135614346
0,-1.952311229977106
0,-1.8194800048728315
0,-1.7308344824433806
0,-1.325319856861929
0,-2.121547596373552
0,-2.1435024480168083
0,-2.1307537000762107
0,-2.373455793780918
0,-2.297515256173183
0,-1.5450271695716342
0,-2.583963064936983
0,-1.4892865950950558
0,-1.4102028360429182
0,-1.955923115367823
0,-2.058396326463649
0,-3.098670089333614
0,-1.391292556023672
0,-1.9406145899260046
0,-1.8838331971578683
0,-2.3228153263291267
0,-1.3666395355655154
0,-1.2219898084265002
0,-2.0468478906328937
0,-2.1798293840146497
0,-2.458024969640847
0,-2.2316310204142455
0,-2.5397834089706923
0,-2.8914730549546914
0,-2.163340221630467
0,-2.270060339662702
0,-1.2691469858990998
0,-2.23815719613407
0,-2.1345747363260386
0,-2.6187408240338113
0,-2.7263983080022007
0,-2.102609189739113
0,-2.16437318688599
0,-1.0834437153429428
0,-2.5298310063480125
0,-1.9527439206207369
0,-1.1368797839145381
0,-2.4210419243928243
0,-2.050676422229979
0,-2.2701365644595817
0,-1.8955429859426043
0,-2.133933318026149
0,-2.007684252934756
0,-2.8356833222078
0,-2.4724313011819965
0,-3.473574485778958
0,-2.3620499573307954
0,-3.138898060560198
0,-1.9584207479153033
0,-2.4972653480999942
0,-2.0250258932563776
0,-1.5239046714194422
0,-2.393717131859652
0,-2.1526341732406133
0,-2.2955620472987355
0,-1.509418768564362
0,-2.292400397552807
0,-1.3687349250183378
0,-1.9943667808440542
0,-1.3005908414011946
0,-1.74790058218893
0,-1.7229775094670854
0,-2.5119432725655724
0,-1.4607694708400236
0,-1.8839443082912988
0,-2.0101924508775504
0,-1.807207488055791
0,-2.690407131427082
0,-1.3571182969131845
0,-2.2605137609041726
0,-2.3700749096524585
0,-1.8308616105420517
0,-2.0623972211337533
0,-2.2716475874905147
0,-1.2729406553580191
0,-1.8158516502834534
0,-1.5513748768522186
0,-1.9294484636421212
0,-2.036518879179377
0,-2.149495086511257
0,-1.7205200271081085
0,-2.5103165314180567
0,-1.682435587875857
0,-2.1051562519004285
0,-2.18672843898376
0,-1.9089209151491517
0,-1.1753975570722732
0,-2.729010817987136
0,-2.1191582699212725
0,-1.4413649121210736
0,-1.2693650199251216
0,-2.7549944514910227
0,-1.9137942016040483
0,-2.4804466096511004
0,-2.7225565870100747
0,-1.8628804225215225
0,-2.218191944665562
0,-2.104080479205728
0,-2.0665569512529416
0,-1.2400506046714355
0,-2.0181469344351335
0,-1.50897216181969
0,-2.8228344085401065
0,-1.9528286591650537
0,-2.0443228801224977
0,-2.0169849448017017
0,-1.9715271660158908
0,-2.1674326420623786
0,-2.3452429248537516
0,-1.1747896648456644
0,-1.267997977186003
0,-1.3244954762875059
0,-1.930620610747776
0,-1.8672420179961022
0,-1.8694201559552295
0,-1.6796218633409887
0,-1.811306092901408
0,-2.10283119462631
0,-1.7658899095094178
0,-2.5141920144033776
0,-2.1695269855424235
0,-2.1715822044489625
0,-1.1658377817063215
0,-2.296028092917602
0,-2.6385876259133707
0,-1.7445318068617708
0,-1.4153149649324213
0,-2.089084082461215
0,-2.3363376592247174
0,-2.356010316927694
0,-1.798918763536064
0,-1.8620527008546017
0,-1.3151628659115824
0,-2.2921465726533494
0,-1.6265354722262628
