,0
0,-1.9184494058923678
0,-1.821433828156117
0,-1.7385442514106542
0,-2.454159592520732
0,-1.9165460819079492
0,-2.1808712761250777
0,-1.3660008347508437
0,-1.0747176514695853
0,-1.922315435371617
0,-1.7338397253228706
0,-2.1484891899682603
0,-2.074400172421123
0,-1.955962669200444
0,-1.5925414624544216
0,-1.9215810557343296
0,-1.7952422918057298
0,-3.2030013665551307
0,-2.1503347095257217
0,-2.3156806337763043
0,-1.6701665208053036
0,-2.2248945236726447
0,-3.0672776165419346
0,-1.9770284053921539
0,-2.1372764302262643
0,-2.4819014764490706
0,-1.9896323441628847
0,-2.1069341603300074
0,-1.880272466912213
0,-3.157457274159718
0,-1.4671102724746272
0,-2.0846587004665125
0,-2.1172209445944237
0,-1.6952521438173218
0,-3.1544147550785504
0,-2.0096904120390966
0,-2.2343511329281918
0,-2.373284962940483
0,-1.939122491709756
0,-2.54959326521943
0,-2.190846624414778
0,-2.611461339479654
0,-1.9616300859662807
0,-2.2653736463444307
0,-2.7011215500372034
0,-2.0395898633150646
0,-2.1780302568128427
0,-2.7093440212306192
0,-2.040198578301759
0,-2.561463345052769
0,-2.261380714694315
0,-1.2491719219779784
0,-1.2220337996611068
0,-2.211529599588175
0,-2.599745365970794
0,-2.4646957394421047
0,-1.481025128025312
0,-1.9482581970462893
0,-2.0687944980762007
0,-2.7354560200557576
0,-2.056939281613262
0,-1.9901103288251594
0,-2.5598787822605535
0,-1.1635917020811155
0,-1.8247528541260456
0,-2.169443680715587
0,-2.047319808657646
0,-1.6282872199937086
0,-1.817789805688518
0,-2.3058057090490722
0,-2.4735156929666227
0,-2.433467528556143
0,-2.2991631990544614
0,-2.9527112048338346
0,-1.364357327660603
0,-2.482660288238405
0,-2.2371767443735884
0,-1.8575002961875053
0,-1.947932296732503
0,-2.3157272832268347
0,-1.9422053505427022
0,-1.6065972350493605
0,-1.908491420444172
0,-2.0732342433345305
0,-2.389769826982098
0,-1.8643261709156465
0,-1.776712882525446
0,-2.0698946351910976
0,-2.1793455159271153
0,-2.6746211552481816
0,-1.5467388629507683
0,-2.3868779017947124
0,-1.8359586673069512
0,-2.697629714782317
0,-1.8339944993054507
0,-1.2133766497118355
0,-2.23218980635617
0,-2.2737337350969122
0,-2.774428233894366
0,-2.033304861556621
0,-2.6280376195351796
0,-2.2522442012047987
0,-1.134575812940052
0,-1.9194036580694298
0,-1.582925334809068
0,-2.06892665874823
0,-2.537973036734571
0,-2.3683174954141344
0,-2.1867282115354993
0,-2.682666067496338
0,-2.23505136209135
0,-1.8243442287234208
0,-2.30796604905372
0,-2.228209604130875
0,-2.793601122298393
0,-1.1060369215984773
0,-1.6454124501259513
0,-2.46494420395881
0,-1.1405931221891048
0,-2.538634782268505
0,-2.0704741873605164
0,-1.778712643152456
0,-2.299798704673019
0,-2.0343814760057657
0,-1.8135546815052825
0,-1.6201171632280238
0,-2.41451374619472
0,-2.1770783266952036
0,-2.0555659148777385
0,-2.451287664391063
0,-1.1889377233328393
0,-2.2800753156993534
0,-1.9727513581438176
0,-2.051985513066834
0,-1.6382794505210054
0,-2.586584306263584
0,-2.1107680255031855
0,-2.056289599249733
0,-1.730263665442713
0,-2.6297288986771705
0,-2.399993335869065
0,-1.1137671006893404
0,-2.166582037873597
0,-2.080710865833203
0,-2.5391008426197126
0,-1.6332724714530675
0,-2.2263741578401595
0,-1.8565376105790117
0,-2.257502797836236
0,-1.7098243684644618
0,-1.8432468828343496
0,-1.6932112343571324
0,-3.024058824395044
0,-2.1954234921621776
0,-1.8467080488889034
0,-3.080941032333196
0,-1.183244180831557
0,-2.2966880320831047
0,-2.373174567190308
0,-1.7455317273220148
0,-2.7001857492973227
0,-3.158200998594848
0,-2.0047530249403662
0,-2.371641828706715
0,-1.9091809273285143
0,-2.1822534994161313
0,-2.2756920335901496
0,-2.0474966628500733
0,-2.151947866316515
0,-1.8263929033404136
0,-2.2362283959871303
0,-2.176464993352787
0,-1.8484029312919017
0,-3.010309798595047
0,-2.6829950724450553
0,-2.835638882950325
0,-1.4094254672566533
0,-1.4129183874644142
0,-1.9755936545648891
0,-2.0996785499130595
0,-1.9904545752798206
0,-1.7748512040363558
0,-2.7720885254528014
0,-2.154702379019982
0,-1.8447196789336797
0,-2.5473442423994213
0,-1.9842168572110748
0,-1.703582442268088
0,-2.2728750184292985
0,-1.9991168489006863
0,-2.061085360052678
0,-2.3207990801817973
0,-1.7510988733915316
0,-1.4887773904068695
0,-1.6531786036219214
0,-2.455740822787672
0,-3.192987173353831
0,-1.9701578059088323
0,-2.603777512617934
0,-2.1133376400950423
0,-2.0003320840737158
0,-1.425729572897796
0,-1.8409914059371562
0,-1.9714395590925653
0,-1.8640566357643409
0,-1.8806010784122893
0,-2.046244354076967
0,-2.080564326715696
0,-1.769873485184561
0,-2.1932671115351914
0,-1.33402541161917
0,-2.224658842758595
0,-2.142430343077759
0,-2.196977818209998
0,-2.0847658706652603
0,-1.367740920556532
0,-2.6516724252855792
0,-2.366501371462752
0,-2.418584463501471
0,-2.4325057867557183
0,-1.6656962623848317
0,-1.6684615615854312
0,-2.2981667447186203
0,-1.932899640526782
0,-1.7697184336739122
0,-2.4564957297444305
0,-2.8413149346477087
0,-1.3765579460322601
0,-1.4282406618151282
0,-1.8587665313661617
0,-3.0059167272123686
0,-1.848088686902945
0,-2.0908868025061036
0,-2.697128057760319
0,-1.9683263373001003
0,-2.0522021104411463
0,-2.6528805148266583
0,-2.540202076952753
0,-1.4099373396577304
0,-1.820248290238169
0,-2.605806423883313
0,-1.9555107824159226
0,-2.415037741475335
0,-2.5758905770259113
0,-2.106289544598906
0,-1.4923620132962094
0,-1.7867249872929887
0,-1.4875966698427407
0,-2.073686941591668
0,-2.3957197620453474
0,-2.0794225876775223
0,-1.9995069494082958
0,-2.025228547422207
0,-2.406074719524737
0,-1.9858002464984805
0,-1.9338238043629092
0,-2.4228106562010896
0,-1.7161121347775352
0,-2.126769999958973
0,-2.0047088911294346
0,-2.069259462034677
0,-2.206315711884452
0,-2.19689329353488
0,-1.7664322421893828
0,-2.5202693343886136
0,-1.8924433712097808
0,-2.0299194810347703
0,-1.8902068751024532
0,-2.044268304448534
0,-2.8776773010831667
0,-1.5376730885615646
0,-1.990541164584322
0,-1.8811283597961772
0,-2.3756891752781506
0,-2.0485377268013343
0,-1.2546653245671426
0,-2.1021317806757605
0,-2.2423142804713545
0,-2.6659690721428997
0,-2.326944880493096
0,-2.3749620721796747
0,-2.7431740342854294
0,-2.089864079066079
0,-2.15805617327749
0,-1.2951716344381807
0,-2.1717801550307536
0,-2.1689266070207176
0,-2.4184504790326153
0,-2.707311703931591
0,-2.087271332803823
0,-2.0767431302490413
0,-1.0672642180635874
0,-2.2214101376487956
0,-1.8382941012121556
0,-1.1642268314851796
0,-2.252394266040049
0,-2.0648612094935577
0,-2.2024220981603913
0,-1.8582677081990382
0,-2.0995084282613807
0,-1.9367971626656595
0,-2.6173864723397844
0,-2.4689945144454817
0,-3.5706153449757445
0,-2.1934390106225607
0,-3.184752665071854
0,-1.9840118436541347
0,-2.5105914650525327
0,-2.0123953442560416
0,-1.4458251049779647
0,-2.538154255075787
0,-2.296388156230739
0,-2.3243698231677588
0,-1.9914143094011478
0,-2.2476251850926694
0,-1.3529728411633852
0,-2.136764230638461
0,-2.400701978067513
0,-1.8955328897866288
0,-1.6844201480053191
0,-2.2808046804384206
0,-1.4335066854101417
0,-1.936778930772671
0,-1.9179279899981851
0,-1.8080794277821617
0,-2.4644919136884913
0,-1.720942405171935
0,-2.2971634704497395
0,-2.5157874226612225
0,-1.9283794847574958
0,-2.0490192039075406
0,-2.220216616878583
0,-1.3012423751918727
0,-1.654448884539943
0,-1.305007261061326
0,-1.911392223364158
0,-2.057062278634048
0,-2.104805439113652
0,-1.7735621459811008
0,-2.5138374501405165
0,-1.7016203344228384
0,-2.063879601086711
0,-2.0500658986765896
0,-1.8879795266449229
0,-1.243544336214322
0,-2.616066753369617
0,-1.9451459462025884
0,-1.5260130067876432
0,-1.6447276267597835
0,-2.545645805543094
0,-1.8953270645679432
0,-2.4819670499883366
0,-2.6786827901137933
0,-1.7705658314664214
0,-2.262789405702813
0,-2.149341783345516
0,-2.2720365133623064
0,-1.3077803807109907
0,-2.004190922464942
0,-2.1863388034501976
0,-2.793794849828456
0,-1.9983562151712526
0,-2.180896265136918
0,-2.010197477747288
0,-1.9455002698890034
0,-2.256202729837279
0,-2.3240426956390223
0,-1.1382288856015885
0,-1.4041429903808125
0,-2.1588425574303405
0,-2.0616420561831985
0,-1.9283652066040258
0,-2.0178826157462795
0,-1.7970168746223723
0,-1.8279593734576869
0,-1.99377644047531
0,-1.8831074473829752
0,-2.5121897237123934
0,-2.0935191212418043
0,-2.1875101366336582
0,-1.2075671248803779
0,-1.9659385177501412
0,-2.57539627617658
0,-1.4769662008503954
0,-1.8824570525370958
0,-2.152042151731104
0,-2.460642653383807
0,-2.371267791103571
0,-1.7567685526645052
0,-1.8990638135163342
0,-1.223892276678344
0,-2.1950659137201645
0,-1.6895334727588374
0,-2.4175353634842565
0,-2.0275997952341327
0,-2.0484417471157292
0,-2.0206426413395038
0,-1.8091186749291381
0,-2.00217516812275
0,-1.6629842422291263
0,-1.813031105889884
0,-1.9049181775436073
0,-1.880912110094426
0,-2.52923053676369
0,-1.9683246573828226
0,-2.4055462948936275
0,-1.7833864295410353
0,-2.249582345286042
0,-1.2295374309418599
0,-1.7867775127673207
0,-2.27037643192478
0,-2.9060559727221293
0,-2.2597829600378834
0,-2.25127681841515
0,-2.310201893842145
0,-1.7830628892846574
0,-1.8875247009693203
0,-1.738466632530954
0,-2.083099489795534
0,-2.141629571548786
0,-2.5625865752362786
0,-2.1513810966319764
0,-1.720912667595331
0,-2.251435586546004
0,-1.127737293296771
0,-1.8765293511165297
0,-1.2309569166512884
0,-2.3582166312695003
0,-2.07235635720432
0,-1.272365610062864
0,-1.93153916169681
0,-2.205390923042668
0,-2.2327244686598426
0,-2.7471570774350194
0,-2.1839270696013444
0,-2.259514428283564
0,-1.8195878723034367
0,-2.096799668600809
0,-2.035397373557894
0,-1.1057349598467785
0,-1.9560215489996766
0,-2.1008293693206297
0,-1.9715474413135439
0,-1.9580313259216937
0,-1.608361055237919
0,-1.959607660622261
0,-1.8594552767027595
0,-1.672357644053955
0,-2.038417572845066
0,-1.9448639441414768
0,-1.816511047556894
0,-2.1824827290484206
0,-2.381652576611906
0,-1.1844871032704065
0,-2.709097904651939
0,-2.1358964557661224
0,-1.651212408877857
0,-2.6452877097171137
0,-2.5480229483854386
0,-1.8359642335603228
0,-1.614400508838389
0,-2.1701659588759954
0,-2.4743272648487515
0,-1.2696376906378934
0,-2.030302721942058
0,-3.2020434878113506
0,-2.11330107250284
0,-2.378440078001696
0,-2.270771541984902
0,-2.1157782674399406
0,-2.5607600425502914
0,-1.21654678683722
0,-1.87896786836496
0,-1.965139358136757
0,-2.1329548389552158
0,-1.0732125803510102
0,-2.020085680852845
0,-1.9107986618430493
0,-2.198758303355104
0,-2.2057582926424937
0,-2.0451147933318703
0,-2.1686880108849698
0,-2.6621225686700294
0,-1.8832134533711578
0,-1.1721221626317841
0,-2.057405408306393
0,-2.472828996866728
0,-2.053465710294801
0,-1.8455628320653759
0,-1.0897353300282624
0,-1.7392662120973341
0,-1.7821579637632197
0,-1.7926872648684176
0,-1.7450632559738366
0,-1.9912879446867413
0,-1.7917647045304919
0,-2.355340909528705
0,-1.7988672279355964
0,-1.2162009148549147
0,-2.135269160816122
0,-2.24127784733929
0,-3.2472159535957386
0,-2.7002592220421877
0,-2.8943518323852357
0,-2.150173069050938
0,-1.863929196225725
0,-2.9940819150653954
0,-2.9264901188831773
0,-2.310245668818307
0,-2.2627951981651013
0,-1.78104104562976
0,-1.1547433691603273
0,-1.7230692025563235
0,-1.1097232361216083
0,-1.9048618554101169
0,-2.3614412695501352
0,-1.9082874053983057
0,-1.8490584183246102
0,-1.939117417457933
0,-1.8666608519420076
0,-2.7848728157886575
0,-2.0383362920544283
0,-2.6866885815631045
0,-2.839855625275453
0,-2.696995763663003
0,-2.3749935680307184
0,-1.2861492494966245
0,-2.806989616194129
0,-1.8990961238748094
0,-2.1838277237782
0,-2.5502108318599856
0,-2.6840036429412475
0,-2.049878613678279
0,-2.0487393619916037
0,-1.6944623297375037
0,-1.7989960435556254
0,-1.3091286289152937
0,-1.9263757268180064
0,-2.1818278288560014
0,-2.3084944922245887
0,-1.1959961873589657
0,-2.0067638679537128
0,-2.266101007855657
0,-1.6810946552033539
0,-1.705143668651629
0,-2.0017281537784726
0,-1.124710630100382
0,-2.2771272985985145
0,-1.4370391279354326
0,-1.7422236177157322
0,-2.4963642231341137
0,-1.8174786639879756
0,-1.969754384945299
0,-2.1490570182534414
0,-2.269898947756135
0,-2.5241900207939527
0,-1.9764840144601246
0,-2.6846447060549634
0,-1.3136556446741392
0,-1.8655448935723347
0,-1.1513024189741174
0,-1.9214220105345212
0,-1.9023018626894905
0,-1.8800059931778723
0,-1.6999346359770404
0,-1.7208150549208578
0,-2.0172201074733205
0,-1.3953675960360101
0,-1.8404803880870526
0,-2.1542931809865764
0,-2.0605290787884245
0,-2.5806593849724013
0,-1.347107049287502
0,-1.636776261600786
0,-1.8127878918566456
0,-1.9685700624860016
0,-2.2980928659685684
0,-1.9401081095184012
0,-2.109179269910895
0,-2.5072193014179747
0,-2.739880238904774
0,-1.720278837817606
0,-1.8131766421870463
0,-1.9276765300241847
0,-2.3394882738999025
0,-2.637711050594789
0,-1.9828356496894675
0,-1.9749953873081691
0,-2.6090918560036336
0,-2.6764959504012302
0,-1.9657633582668042
0,-2.2909591608709308
0,-2.325483677303445
0,-1.69176121701149
0,-2.115503944485837
0,-2.4714515362091256
0,-1.581426202251393
0,-1.8964425310837356
0,-2.007950958437013
0,-2.0919622201848993
0,-1.0827713580232377
0,-2.4400838100941833
0,-1.784180586171983
0,-2.6030550154424
0,-2.4081967885648985
0,-2.101932824406633
0,-2.0767645709128346
0,-1.8755890753376787
0,-2.225284384495723
0,-1.8220062012075577
0,-1.6474748887167325
0,-2.0972998434333583
0,-1.8537966596756654
0,-2.4320058564826317
0,-2.6061400484920805
0,-2.9288378159489117
0,-1.95176062985168
0,-1.671070359920739
0,-2.2506424904891125
0,-2.4124625272511966
0,-3.0417935288118523
0,-3.154377767590362
0,-1.1223460596537775
0,-1.8357665175265814
0,-1.3753057409860059
0,-2.0188696736766514
0,-2.0779879595633717
0,-2.226326624629423
0,-2.4420341803135606
0,-2.1750567378190824
0,-1.3582577390950314
0,-1.9546419933429042
0,-1.538893536103506
0,-2.228643013058729
0,-2.151383994325142
0,-2.7909730216930253
0,-2.07627744499525
0,-1.6371633242107881
0,-2.083854030324829
0,-1.91516610238789
0,-2.6078706363277466
0,-2.135612694959245
0,-1.9039680661212077
0,-2.053899033534815
0,-2.004387992884989
0,-1.0978290509726207
0,-1.9749228619532109
0,-2.0019386271537587
0,-1.878270775287916
0,-1.6757809526407828
0,-1.745544205754006
0,-2.184710503441214
0,-2.1015364150861373
0,-1.82488461355884
0,-1.9431511758117885
0,-2.0504594127875837
0,-1.797188451487385
0,-1.780932682354476
0,-2.4207118218335983
0,-2.2510046240070367
0,-2.2479057272999494
0,-1.3882168677521496
0,-1.9422699686686515
0,-1.6533579162438148
0,-2.3437746500539087
0,-2.17113648842445
0,-2.282185466441864
0,-2.127712269197905
0,-2.5694114074212377
0,-2.752215364348341
0,-2.354437239387547
0,-2.1787389369449786
0,-1.1539004528550723
0,-1.9844877075621872
0,-1.6574958121692513
0,-2.165160251500181
0,-1.9066853083740762
0,-2.315918888124733
0,-2.304319659850979
0,-2.1740832261629186
0,-2.1409524207774844
0,-2.1286078187743547
0,-1.8962020152855346
0,-1.2273285639361404
0,-2.263085977517019
0,-1.7642609456379612
0,-2.5757998766852523
0,-1.7752249868604226
0,-2.3227636365465854
0,-2.182897207082634
0,-1.5322180152912208
0,-2.4729566348756387
0,-2.0438094407261977
0,-2.5206731392029886
0,-2.2876773234103998
0,-2.130640535046469
0,-2.467003597588651
0,-2.088989441287707
0,-2.7907015326910205
0,-3.3385528472268886
0,-2.0689218388299757
0,-2.466442745689797
0,-2.3001317755777455
0,-2.591998278770783
0,-2.2028589280566413
0,-1.1129684836539988
0,-2.584512852419625
0,-1.9298646526348495
0,-2.338817355186584
0,-2.039347364474122
0,-2.6913494338156094
0,-1.6530772456709257
0,-2.3328885276290534
0,-1.6764936247344204
0,-3.146429569395452
0,-1.769714570808114
0,-2.0241747408176995
0,-1.2958495759091286
0,-1.668721232917242
0,-1.8423019082704732
0,-2.7085436100891065
0,-1.885531439533506
0,-1.7416125382980994
0,-2.0298137984540885
0,-1.3043586338771191
0,-1.6562414635124185
0,-2.140821158523514
0,-2.0591431609267654
0,-2.3455781251339354
0,-1.2433077615425832
0,-2.4967270902510137
0,-1.4664639916076716
0,-1.890604857166531
0,-2.0043915037848308
0,-2.1721783302521978
0,-2.214410418262876
0,-1.4243974582242482
0,-2.2987912576516703
0,-2.705229377627698
0,-1.9651540749681975
0,-2.1217021813988675
0,-1.8052849943740097
0,-2.1060583415953573
0,-2.8332241762497805
0,-1.2936839601521606
0,-2.176451916347539
0,-2.720208894668827
0,-2.2597128412934
0,-1.2834722612895393
0,-2.187465422220165
0,-1.987578999430484
0,-1.102796441210193
0,-2.4020103359698717
0,-1.2555730395594142
0,-2.134064971772719
0,-2.0215292618475913
0,-2.3073802580228118
0,-2.6316925568134684
0,-2.0546566304407343
0,-1.9196630660128824
0,-2.790385971164663
0,-1.8671444515871158
0,-2.3152493394970683
0,-1.1374715681473855
0,-2.0241160039149357
0,-3.156910842508252
0,-2.3812301120839345
0,-2.1536355704099233
0,-2.6729616048648634
0,-2.245308167505316
0,-1.8861112753380036
0,-1.903964464775937
0,-1.6474845605687065
0,-2.1878592730069477
0,-1.9511036369181696
0,-1.810281203258992
0,-2.112757440815971
0,-1.690271381159297
0,-2.210205303897933
0,-2.024174963569401
0,-1.949527557170398
0,-1.8362909991130139
0,-2.5936952951437524
0,-1.8778023264337984
0,-1.7227901258093747
0,-1.0846724153270038
0,-2.723040126850259
0,-2.1614919232471665
0,-1.9603967716497004
0,-1.2869842645837677
0,-3.3489497609875483
0,-2.3118993952668245
0,-2.2517089533280514
0,-1.4213369216529337
0,-2.039597272978563
0,-2.211890574067251
0,-2.8524460092546575
0,-2.4637029396292087
0,-1.1857552784206864
0,-1.2529092909270925
0,-2.0298540605971827
0,-1.9494308682164108
0,-2.196465880049194
0,-1.8797184141390557
0,-2.69921576522056
0,-1.8890696011702048
0,-2.508316323560274
0,-2.0000385938650953
0,-2.1370552341573794
0,-2.6075162366583555
0,-1.7664579021926996
0,-2.3588694902782734
0,-1.1564981719601557
0,-2.1523524678426367
0,-1.8189639804987823
0,-2.024754634002235
0,-1.698440753154755
0,-1.6914216469081234
0,-1.7744403218929699
0,-1.9551115361944191
0,-1.843002520770259
0,-1.8407010102505883
0,-2.241537482028909
0,-2.327939859523691
0,-2.441837909806218
0,-2.122091549627508
0,-1.0912125814562321
0,-2.181987261783721
0,-2.570521085774999
0,-2.893695855807119
0,-2.085732499274758
0,-2.0761451498104946
0,-2.5803440587176776
0,-2.0133846304685634
0,-2.4604256327741685
0,-2.0714553510529394
0,-1.9161616899579361
0,-1.5197717710089536
0,-2.1542416319544837
0,-1.8868292712544674
0,-1.702059718203294
0,-1.8142081676994393
0,-1.6649144154276896
0,-1.9861243407271656
0,-2.0855382804983815
0,-1.7033671713602379
0,-1.8872314294203405
0,-4.720949985225889
0,-1.9769216257690987
0,-2.7549041366379785
0,-2.2820125239904803
0,-2.072410877431246
0,-1.4723275034748626
0,-1.8393668010239486
0,-2.4189702035809963
0,-1.8610080215998464
0,-1.9817967364041333
0,-2.2657278089479638
0,-2.0808566541860345
0,-1.9478541312335658
0,-1.315864232589615
0,-1.9736376071385349
0,-1.9085456037713948
0,-1.1435470068805877
0,-2.093321707395286
0,-2.7637159301889316
0,-2.3916514514452207
0,-2.8533402287753518
0,-1.900865186330037
0,-2.2293700148282465
0,-1.819760543483437
0,-2.3911948132171754
0,-1.9001704972125997
0,-2.927345615981573
0,-1.5739460444087459
0,-1.9737929342983787
0,-2.1279807776344937
0,-1.1348631123817268
0,-2.6728533757410746
0,-2.3112126654682488
0,-2.1221553096960615
0,-2.3939555280052778
0,-2.254510630926243
0,-2.836991216940872
0,-2.6621342431932953
0,-2.5010573802881884
0,-2.8717590398512503
0,-1.3609755015253984
0,-1.7134005216153705
0,-1.7330858651613443
0,-1.815809761765724
0,-1.9165386071126636
0,-1.7894806506875194
0,-2.3349352017944853
0,-2.308165183886434
0,-1.775491729765703
0,-2.2618888805450883
0,-1.14606624169225
0,-1.4450030726326182
0,-1.9987280485974488
0,-2.027205974885764
0,-2.3448384464973673
0,-1.6973240813582868
0,-2.2462449949817898
0,-1.9569673112692627
0,-1.945106228171647
0,-2.2472493919316365
0,-1.0984275059476838
0,-2.2861879135236105
0,-1.9070559308210497
0,-1.984895379921885
0,-1.771877404600689
0,-1.9097194977912417
0,-2.1542016348741586
0,-1.9802352373677825
0,-2.511725757851682
0,-1.9565651213663857
0,-1.6314579089750232
0,-2.0681217670373693
0,-2.0820708338547878
0,-1.3855596497288039
0,-2.3071389298031733
0,-2.5985760709595187
0,-1.238410542577245
0,-2.1025379240976534
0,-2.2166245144661656
0,-1.9729415013842244
0,-2.7208605818449643
0,-2.3216516098300968
0,-2.2836840180439846
0,-2.0468918676681973
0,-1.91160458318092
0,-1.5220757482599079
0,-2.2237346433035325
0,-1.9591025551774728
0,-1.9123449307292906
0,-2.148402923088661
0,-2.1067650693957294
0,-1.960430635561603
0,-2.016826334066691
0,-2.1695830746586044
0,-1.7232548018672478
0,-2.3388239211947512
0,-1.6537671523801627
0,-2.001064743903298
0,-1.9507672260247177
0,-2.5825597072946453
0,-2.0388510044601835
0,-2.198200141175799
0,-1.735130398961755
0,-1.9313880051567307
0,-1.745574053562571
0,-2.3587581803135005
0,-2.2412827616045283
0,-2.3725043947147464
0,-2.110017571025022
0,-1.1183488095765195
0,-2.6497237077635365
0,-2.0082698564205006
0,-2.4310921252198994
0,-2.2609674596162916
0,-2.184853187940791
0,-2.132595160306207
0,-1.7880703983509747
0,-2.4832517452633396
0,-2.539788540071732
0,-2.031164772960016
0,-1.3544225628517221
0,-2.032474085172538
0,-2.344358121743158
0,-2.2502166059322213
0,-1.9693776709837174
0,-1.9760400727597034
0,-1.6032090550754892
0,-1.7346414503545122
0,-1.9592803946945845
0,-1.9433527866952542
0,-1.8699773536005975
0,-1.8730295347376797
0,-2.069903004880299
0,-2.3304697571817456
0,-2.0629570371515986
0,-2.3142637501847787
0,-1.9013440694940202
0,-2.1759067988538874
0,-1.0741447647630873
0,-1.9812465325842434
0,-1.9654372837721188
0,-2.011992873283172
0,-2.248296824521858
0,-2.1520991416049324
0,-1.1825030912890713
0,-2.5858880229956966
0,-1.997922976886997
0,-2.2967548471930344
0,-1.7190331126224607
0,-2.3422791621109655
0,-2.015488682614491
0,-1.9223773017409802
0,-1.3795050590486502
0,-1.8655263638636734
0,-2.1187821147649375
0,-2.762708938617221
0,-2.3461217912837204
0,-1.9663789009718606
0,-2.87982425993939
0,-1.5746894075534725
0,-1.8408850247935407
0,-1.764190651917123
0,-2.5514483157981243
0,-2.2948918411020527
0,-1.853420268757847
0,-1.6477063756060357
0,-2.044247033790981
0,-1.9802096511094935
0,-2.234818142606923
0,-1.7385207619707976
0,-2.190444489157651
0,-2.1376125999489757
0,-1.974733794017851
0,-1.1265615285311508
0,-2.4517224021547337
0,-2.09948119277869
0,-1.8631367149804379
0,-2.013226026433626
0,-2.351033077561815
0,-2.3404882375523046
0,-1.7495315760328338
0,-2.2791869913334946
0,-1.3537968785803713
0,-1.7374422362126305
0,-2.405464767800759
0,-2.1978920934509074
0,-2.1816311534021513
0,-2.535970954109139
0,-2.163486303073256
0,-1.8673803652181291
0,-1.9166697432497597
