,0
0,-1.1016202927925651
0,-2.088836456430536
0,-1.6870030651077303
0,-2.8414488789924928
0,-1.8185865905139285
0,-2.7216500310076808
0,-1.8933763474251193
0,-1.187182302539373
0,-2.275867917645841
0,-2.777838366154265
0,-2.0035025101915243
0,-1.2767425027839172
0,-1.3584696279044093
0,-1.8943977829397267
0,-2.0934946408196335
0,-1.7621086909793342
0,-2.6444232458758936
0,-1.211278066119266
0,-2.655332604065028
0,-1.900113007945463
0,-2.9075177675179265
0,-2.109208053385236
0,-1.2147575855733768
0,-2.381730527608655
0,-2.1131154243559127
0,-1.215276773606198
0,-1.9897893181052047
0,-2.0726969731104434
0,-2.3153492341975537
0,-1.8954377372158726
0,-1.644122353573108
0,-1.3373103743947075
0,-1.7070322369384086
0,-1.0964375739408614
0,-2.6497964520484856
0,-1.858752445924882
0,-1.1979385371752085
0,-2.614609707985485
0,-2.0015122792337343
0,-2.708348046485738
0,-1.2763069515734071
0,-2.2103718006319233
0,-1.9408280691754758
0,-1.8724494842582278
0,-2.4832357855566523
0,-1.7883135087573494
0,-1.1237289027940145
0,-1.6594901864210043
0,-2.206649117883165
0,-2.5122985144209573
0,-1.0954653586875531
0,-2.301443700804213
0,-2.0657052563281026
0,-1.2479551371662645
0,-2.45326434466496
0,-2.2988327193534994
0,-1.7097714899160579
0,-2.1031982937924343
0,-1.839023416526446
0,-1.8979370124110517
0,-1.7932868100609756
0,-2.108634117831592
0,-2.489231910050899
0,-2.1769936594717807
0,-1.6315532284130363
0,-1.9760769088103494
0,-2.022238739420725
0,-1.264299080414718
0,-1.8407477050937466
0,-1.102726880746496
0,-1.7238665064491707
0,-1.3700872738482175
0,-2.1498504504605567
0,-1.8799810895624098
0,-2.468394251691629
0,-2.1972922025680037
0,-1.1611095396417888
0,-1.0823863427175964
0,-2.5938125569224333
0,-1.7077622798422347
0,-1.7279597897004924
0,-1.315651896356282
0,-2.53940869757516
0,-2.4172263267521736
0,-1.5887075495240917
0,-2.3461864482699726
0,-1.7495150714559613
0,-1.9332762521943976
0,-1.471382997607414
0,-2.126779270247208
0,-1.3570578610607704
0,-1.8715293288835397
0,-1.7682989752948544
0,-2.63072170485008
0,-2.1169042966457687
0,-2.235418691354162
0,-2.4598825183502866
0,-1.0773515087980015
0,-2.75517006949084
0,-1.7560429134457956
0,-2.170811455642854
0,-2.7328464641657404
0,-1.9473920155771118
0,-2.4586408635775054
0,-2.230185727210991
