,0
0,-1.2099757284170636
0,-2.2860885544357092
0,-1.668836539667805
0,-2.9850434070023577
0,-1.9076778711051006
0,-3.139394045301324
0,-1.8581353964834741
0,-1.7378504077639647
0,-2.4622604552675798
0,-2.690975866969683
0,-2.168910090228526
0,-1.7820565910160466
0,-1.3682801771562272
0,-2.044096219840441
0,-2.0391846016356956
0,-1.9722314605417988
0,-3.2353515911877344
0,-2.420800777576988
0,-2.6402567509889727
0,-2.0748852560351296
0,-3.185245697023094
0,-2.046080494590357
0,-2.0679494787672565
0,-2.5450100541613767
0,-2.041719224617036
0,-1.1986518934047867
0,-2.052204114254025
0,-2.2685764505366066
0,-2.5613056043560336
0,-1.913418885181419
0,-1.7735201382384893
0,-1.3191145211598678
0,-1.9892012458028294
0,-1.6960622346400256
0,-2.3858023386951177
0,-1.7042516882361884
0,-1.210311166472304
0,-2.506401793189335
0,-2.0481487847252855
0,-2.9521816845648594
0,-1.2709233425512585
0,-2.0079803450061546
0,-1.963826792075222
0,-1.7609133460213107
0,-2.0542614333668885
0,-1.7615994281069118
0,-2.129200490692714
0,-1.7549739405357774
0,-2.219717586518811
0,-2.5306214753165714
0,-1.1166032136752153
0,-2.348226758916138
0,-1.772119111750564
0,-1.4088691481499245
0,-2.142904082917013
0,-2.7538761910246308
0,-1.5618851677375196
0,-1.9212137661748483
0,-1.710041170448139
0,-1.8439490615079461
0,-1.8527336897460955
0,-2.215254433510669
0,-2.8046205838809914
0,-2.3699637629027976
0,-2.0882347645494606
0,-2.3732660162776726
0,-2.051655924556918
0,-2.420470682275906
0,-2.087954828769897
0,-1.262474491153071
0,-1.9918990344615093
0,-2.3456713161042337
0,-2.1671684371287885
0,-1.8543872184404775
0,-2.4385685690382353
0,-2.206688779349503
0,-1.1548914491917293
0,-1.0687916661678731
0,-2.245715912618611
0,-1.6219943201141742
0,-1.6032074155870304
0,-1.5983707477452989
0,-2.2845890520220604
0,-1.8186040876505822
0,-2.0177585665732134
0,-2.767961698925541
0,-1.8829515268514059
0,-2.0117676544802987
0,-1.2180370453695952
0,-2.3543297393682265
0,-2.222717312711231
0,-2.008423027818694
0,-1.813591194842517
0,-2.808624845511076
0,-2.2253918028986703
0,-2.3370590781565017
0,-2.4860991268706956
0,-1.0693818200326581
0,-2.6625428995969194
0,-1.5042377802719709
0,-1.9547033343278295
0,-2.4459501581657603
0,-1.6490480213937004
0,-2.3172209858340858
0,-2.2371194659155567
0,-2.265154900291911
0,-2.117815011471611
0,-2.2515282428979257
0,-2.851893572372408
0,-2.625597924652581
0,-1.6531469688063314
0,-2.230262898010811
0,-1.8336975933155892
0,-2.168900839350393
0,-1.1887381364846836
0,-2.0933935736982097
0,-2.1685201484294403
0,-2.275006294074228
0,-1.8763429082192211
0,-2.3660342877924077
0,-1.4397032537781438
0,-2.1796962672459737
0,-1.8926268572001612
0,-1.9050130754940473
0,-2.5426217345730353
0,-1.9843922922941313
0,-2.072932664981703
0,-1.7793184795679595
0,-2.6422915287717124
0,-2.4691827810123415
0,-2.0296478110202276
0,-1.9905590215001534
0,-1.5369717577159687
0,-2.360270357738281
0,-1.7417261514988334
0,-1.8125115331974995
0,-2.083365565853937
0,-2.014341302076825
0,-2.050777672273399
0,-2.1613041197972676
0,-1.87470197809864
0,-2.0291632533217605
0,-2.7975290282211653
0,-2.279749501272524
0,-2.249833411070975
0,-2.124912666809823
0,-1.1323596939112932
0,-1.6281872258776147
0,-2.0774370091884653
0,-1.7496256256566254
0,-2.382007960381299
0,-2.3920666481846697
0,-2.1030215256030127
0,-1.911076540666091
0,-1.9425106925171791
0,-2.03228090993399
0,-2.219243719183323
0,-2.522819761056736
